shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
[@1.0.5502541@]11,43.464241,-80.522056,221,9924.093471623279
[@1.0.5502541@]11,43.464267,-80.522092,222,9928.188826793938
[@1.0.5502541@]11,43.464278,-80.522153,223,9933.25859613673
[@1.0.5502541@]11,43.464268,-80.522226,224,9939.250470787383
[@1.0.5502541@]11,43.4642176,-80.5224615,225,9959.05474760587
[@1.0.5502541@]11,43.464236449,-80.52246747,226,9961.205877838765
[@1.0.5502541@]11,43.4642176,-80.5224615,227,9963.357008071662
[@1.0.5502541@]11,43.464208,-80.522507,228,9967.178303101993
[@1.0.5502541@]11,43.464168,-80.522733,229,9985.941500282326
[@1.0.5502541@]11,43.464158,-80.522798,230,9991.300459920534
[@1.0.5502541@]11,43.464117,-80.523064,231,10013.234897135251
[@1.0.5502541@]11,43.464089,-80.52326,232,10029.347853948933
[@1.0.5502541@]11,43.464071,-80.523453,233,10045.043346005123
[@1.0.5502541@]11,43.464064,-80.523701,234,10065.062384350798
[@1.0.5502541@]11,43.464072,-80.523936,235,10084.038367350451
[@1.0.5502541@]11,43.464081,-80.524236,236,10108.257338303334
[@1.0.5502541@]11,43.464093,-80.524339,237,10116.671423341959
[@1.0.5502541@]11,43.464123,-80.524574,238,10135.917798875269
[@1.0.5502541@]11,43.464136,-80.524673,239,10144.032869612129
[@1.0.5502541@]11,43.464202,-80.52508,240,10177.67128333382
[@1.0.5502541@]11,43.464285,-80.525431,241,10207.447848502048
[@1.0.5502541@]11,43.464468,-80.526202,242,10272.877974713614
[@1.0.5502541@]11,43.464809,-80.527726,243,10401.512848612103
[@1.0.5502541@]11,43.465042,-80.528746,244,10487.764448640812
[@1.0.5502541@]11,43.465172,-80.529202,245,10527.280842403536
[@1.0.5502541@]11,43.465238,-80.529398,246,10544.70873245952
[@1.0.5502541@]11,43.465389,-80.529778,247,10579.652476011499
[@1.0.5502541@]11,43.465439,-80.529873,248,10589.117905579225
[@1.0.5502541@]11,43.46555,-80.530092,249,10610.66308037382
[@1.0.5502541@]11,43.465776,-80.530463,250,10649.730624442645
[@1.0.5502541@]11,43.466759,-80.531605,251,10792.624514343648
[@1.0.5502541@]11,43.468217,-80.53333,252,11006.194194218815
[@1.0.5502541@]11,43.468459,-80.533694,253,11046.008931925611
[@1.0.5502541@]11,43.468976,-80.5345613,254,11136.531904890215
[@1.0.5502541@]11,43.469018891,-80.53453578,255,11141.722755173998
[@1.0.5502541@]11,43.468976,-80.5345613,256,11146.913605457781
[@1.0.5502541@]11,43.469144,-80.534843,257,11176.32099237918
