shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
S10014,45.470388,-73.540639,40009,10.703
S10014,45.470388,-73.540639,40010,10.703
S10014,45.470395,-73.540836,40011,10.718
S10014,45.470395,-73.540836,40012,10.718
S10014,45.470404,-73.541034,40013,10.733
S10014,45.470411,-73.541179,40014,10.745
S10014,45.470521,-73.543684,40015,10.941
S10014,45.470521,-73.543684,40016,10.941
S10014,45.470535,-73.543955,40017,10.962
S10014,45.470551,-73.544225,40018,10.984
S10014,45.470551,-73.544225,40019,10.984
S10014,45.470565,-73.544406,40020,10.998
S10014,45.470585,-73.544583,40021,11.012
S10014,45.470611,-73.544761,40022,11.026
S10014,45.470611,-73.544761,40023,11.026
S10014,45.470638,-73.544911,40024,11.038
S10014,45.470669,-73.545059,40025,11.050
S10014,45.470706,-73.545205,40026,11.062
S10014,45.470706,-73.545205,40027,11.062
S10014,45.470754,-73.545369,40028,11.076
S10014,45.470808,-73.545527,40029,11.090
S10014,45.470867,-73.545683,40030,11.104
S10014,45.470867,-73.545683,40031,11.104
S10014,45.470933,-73.545834,40032,11.118
S10014,45.471004,-73.545979,40033,11.132
S10014,45.471080,-73.546120,40034,11.146
S10014,45.471080,-73.546120,40035,11.146
S10014,45.471163,-73.546257,40036,11.160
S10014,45.471250,-73.546388,40037,11.174
S10014,45.471341,-73.546514,40038,11.188
S10014,45.471341,-73.546514,40039,11.188
S10014,45.471482,-73.546697,40040,11.209
S10014,45.471625,-73.546879,40041,11.230
S10014,45.472187,-73.547580,40042,11.313
S10014,45.472187,-73.547580,40043,11.313
S10014,45.472340,-73.547768,40044,11.336
S10014,45.472495,-73.547954,40045,11.358
S10014,45.472495,-73.547954,40046,11.358
S10014,45.472601,-73.548073,40047,11.373
S10014,45.472710,-73.548184,40048,11.388
S10014,45.472823,-73.548288,40049,11.403
S10014,45.472823,-73.548288,40050,11.403
S10014,45.472927,-73.548375,40051,11.417
S10014,45.473035,-73.548453,40052,11.430
S10014,45.473145,-73.548525,40053,11.444
S10014,45.473258,-73.548587,40054,11.457
S10014,45.473373,-73.548641,40055,11.471
S10014,45.473373,-73.548641,40056,11.471
S10014,45.473481,-73.548685,40057,11.483
S10014,45.473590,-73.548721,40058,11.495
S10014,45.473700,-73.548749,40059,11.508
S10014,45.473700,-73.548749,40060,11.508
S10014,45.473812,-73.548771,40061,11.521
S10014,45.473923,-73.548785,40062,11.533
S10014,45.474035,-73.548791,40063,11.545
S10014,45.474035,-73.548791,40064,11.545
S10014,45.474147,-73.548790,40065,11.558
S10014,45.474259,-73.548781,40066,11.570
S10014,45.474371,-73.548765,40067,11.583
S10014,45.474371,-73.548765,40068,11.583
S10014,45.474482,-73.548742,40069,11.595
S10014,45.474592,-73.548710,40070,11.608
S10014,45.474701,-73.548672,40071,11.620
S10014,45.474701,-73.548672,40072,11.620
S10014,45.474816,-73.548623,40073,11.634
S10014,45.474929,-73.548566,40074,11.647
S10014,45.475040,-73.548501,40075,11.660
S10014,45.475149,-73.548428,40076,11.674
S10014,45.475254,-73.548347,40077,11.687
S10014,45.475357,-73.548259,40078,11.700
S10014,45.475457,-73.548163,40079,11.714
S10014,45.475553,-73.548061,40080,11.727
S10014,45.475553,-73.548061,40081,11.727
S10014,45.475657,-73.547940,40082,11.742
S10014,45.475757,-73.547811,40083,11.757
S10014,45.475851,-73.547675,40084,11.772
S10014,45.475851,-73.547675,40085,11.772
S10014,45.475990,-73.547465,40086,11.794
S10014,45.476127,-73.547253,40087,11.817
S10014,45.476406,-73.546812,40088,11.863
S10014,45.476685,-73.546372,40089,11.910
S10014,45.476685,-73.546372,40090,11.910
S10014,45.476899,-73.546039,40091,11.945
S10014,45.476899,-73.546039,40092,11.945
S10014,45.477007,-73.545875,40093,11.962
S10014,45.477117,-73.545715,40094,11.980
