shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
2010681,51.050978,-114.083187,150032,20.101
2010681,51.051137,-114.083237,150033,20.119
2010681,51.051274,-114.083294,150034,20.135
2010681,51.051406,-114.083360,150035,20.150
2010681,51.051561,-114.083443,150036,20.169
2010681,51.052513,-114.083984,150037,20.281
2010681,51.052749,-114.084111,150038,20.309
2010681,51.052944,-114.084202,150039,20.331
2010681,51.053101,-114.084258,150040,20.349
2010681,51.053221,-114.084289,150041,20.363
2010681,51.053316,-114.084308,150042,20.374
2010681,51.053408,-114.084321,150043,20.384
2010681,51.053538,-114.084332,150044,20.398
2010681,51.053903,-114.084341,150045,20.439
2010681,51.054832,-114.084353,150046,20.543
2010681,51.054997,-114.084357,150047,20.561
2010681,51.055680,-114.084365,150048,20.637
2010681,51.056293,-114.084384,150049,20.705
2010681,51.056393,-114.084389,150050,20.716
2010681,51.056393,-114.084389,160001,20.716
2010681,51.056863,-114.084415,160002,20.768
2010681,51.057625,-114.084474,160003,20.853
2010681,51.057958,-114.084513,160004,20.890
2010681,51.058245,-114.084555,160005,20.922
2010681,51.058487,-114.084596,160006,20.950
2010681,51.058712,-114.084640,160007,20.975
2010681,51.058977,-114.084699,160008,21.005
2010681,51.059353,-114.084795,160009,21.047
2010681,51.059532,-114.084845,160010,21.067
2010681,51.059905,-114.084962,160011,21.109
2010681,51.060411,-114.085143,160012,21.167
2010681,51.060646,-114.085245,160013,21.194
2010681,51.060766,-114.085309,160014,21.208
2010681,51.060852,-114.085362,160015,21.219
2010681,51.060978,-114.085458,160016,21.234
2010681,51.061082,-114.085550,160017,21.247
2010681,51.061143,-114.085612,160018,21.255
2010681,51.061203,-114.085677,160019,21.264
2010681,51.061297,-114.085792,160020,21.277
2010681,51.061382,-114.085908,160021,21.289
2010681,51.061477,-114.086058,160022,21.304
2010681,51.061539,-114.086168,160023,21.314
2010681,51.061598,-114.086284,160024,21.325
2010681,51.061641,-114.086382,160025,21.333
2010681,51.061690,-114.086504,160026,21.343
2010681,51.061751,-114.086669,160027,21.357
2010681,51.061807,-114.086846,160028,21.371
2010681,51.061845,-114.087000,160029,21.382
2010681,51.061870,-114.087107,160030,21.390
2010681,51.061891,-114.087215,160031,21.398
2010681,51.061936,-114.087512,160032,21.420
2010681,51.061979,-114.087920,160033,21.449
2010681,51.062061,-114.088833,160034,21.513
2010681,51.062094,-114.089092,160035,21.532
2010681,51.062126,-114.089273,160036,21.545
2010681,51.062145,-114.089363,160037,21.552
2010681,51.062172,-114.089466,160038,21.559
2010681,51.062222,-114.089635,160039,21.572
2010681,51.062273,-114.089776,160040,21.584
2010681,51.062315,-114.089871,160041,21.592
2010681,51.062359,-114.089961,160042,21.600
2010681,51.062512,-114.090234,160043,21.625
2010681,51.062776,-114.090648,160044,21.667
2010681,51.063045,-114.091075,160045,21.709
2010681,51.063045,-114.091075,170001,21.709
2010681,51.063733,-114.092170,170002,21.817
2010681,51.063854,-114.092372,170003,21.837
2010681,51.063910,-114.092471,170004,21.846
2010681,51.063960,-114.092569,170005,21.855
2010681,51.064006,-114.092669,170006,21.864
2010681,51.064049,-114.092775,170007,21.873
2010681,51.064084,-114.092874,170008,21.881
2010681,51.064120,-114.092986,170009,21.890
2010681,51.064153,-114.093114,170010,21.899
2010681,51.064181,-114.093237,170011,21.908
2010681,51.064199,-114.093337,170012,21.916
2010681,51.064216,-114.093447,170013,21.924
2010681,51.064229,-114.093565,170014,21.932
2010681,51.064238,-114.093677,170015,21.940
2010681,51.064247,-114.093862,170016,21.953
2010681,51.064250,-114.094120,170017,21.971
2010681,51.064251,-114.096825,170018,22.161
2010681,51.064252,-114.097319,170019,22.195
2010681,51.064256,-114.097537,170020,22.210
2010681,51.064263,-114.097741,170021,22.225
2010681,51.064277,-114.097971,170022,22.241
2010681,51.064288,-114.098089,170023,22.249
2010681,51.064320,-114.098360,170024,22.269
2010681,51.064362,-114.098630,170025,22.288
2010681,51.064381,-114.098733,170026,22.296
2010681,51.064433,-114.098973,170027,22.313
2010681,51.064517,-114.099307,170028,22.338
2010681,51.064671,-114.099852,170029,22.380
2010681,51.064865,-114.100544,170030,22.433
2010681,51.064941,-114.100826,170031,22.455
2010681,51.064982,-114.101000,170032,22.468
2010681,51.065000,-114.101094,170033,22.475
2010681,51.065016,-114.101187,170034,22.482
2010681,51.065040,-114.101385,170035,22.496
2010681,51.065054,-114.101605,170036,22.511
2010681,51.065058,-114.101805,170037,22.525
2010681,51.065058,-114.103654,170038,22.655
2010681,51.065058,-114.103654,180001,22.655
2010681,51.065058,-114.104560,180002,22.718
2010681,51.065062,-114.104773,180003,22.733
2010681,51.065070,-114.104902,180004,22.742
2010681,51.065095,-114.105062,180005,22.754
2010681,51.065125,-114.105181,180006,22.763
2010681,51.065163,-114.105300,180007,22.772
2010681,51.065219,-114.105428,180008,22.783
2010681,51.065270,-114.105516,180009,22.792
2010681,51.065320,-114.105593,180010,22.799
2010681,51.065385,-114.105669,180011,22.808
2010681,51.065454,-114.105735,180012,22.817
