stop_id,stop_code,stop_name,stop_desc,stop_lon,stop_lat,zone_id,stop_url,location_type,parent_station,stop_timezone,level_id,wheelchair_boarding,platform_code,stop_access
IDFM:22207,,Porte Dorée,,2.405749381400099,48.8350662204656,1,,0,IDFM:71591,Europe/Paris,,2,,
IDFM:22208,,Porte de Charenton,,2.402511872850073,48.83344922287947,1,,0,IDFM:71579,Europe/Paris,,2,,
IDFM:22209,,Liberté,,2.4064912314699263,48.826148180607525,2,,0,IDFM:71558,Europe/Paris,,2,,
IDFM:22210,,Charenton - Écoles,,2.413847237068526,48.82125590204953,2,,0,IDFM:70648,Europe/Paris,,2,,
IDFM:22211,,Créteil - L'Échat,,2.4493695956133714,48.79661083011156,3,,0,IDFM:70269,Europe/Paris,,2,,
IDFM:22212,,Créteil - Université,,2.450529196348293,48.789915686006935,3,,0,IDFM:70172,Europe/Paris,,2,,
IDFM:22213,,Créteil - Préfecture,,2.4593985651639567,48.77993683006337,3,,0,IDFM:70021,Europe/Paris,,2,,
IDFM:22214,,École Vétérinaire de Maisons-Alfort,,2.422226631687901,48.81483016984008,3,,0,IDFM:70522,Europe/Paris,,2,,
IDFM:22215,,Maisons-Alfort - Stade,,2.434819533389365,48.80891847848263,3,,0,IDFM:70426,Europe/Paris,,2,,
IDFM:22216,,Maisons-Alfort - Les Juilliottes,,2.4457883063759605,48.80310585036659,3,,0,IDFM:70358,Europe/Paris,,2,,
IDFM:22217,,Saint-François-Xavier,,2.3145077830850114,48.851935863654305,1,,0,IDFM:71204,Europe/Paris,,2,,
IDFM:22218,,Saint-Lazare,,2.3246310106162915,48.87525956784242,1,,0,IDFM:71370,Europe/Paris,,2,,
IDFM:22219,,Porte de Clichy,,2.3135797557088122,48.89445140396298,1,,0,IDFM:71545,Europe/Paris,,2,,
IDFM:22220,,Porte de Saint-Ouen,,2.3290483407446505,48.89749783732745,1,,0,IDFM:72078,Europe/Paris,,2,,
IDFM:22221,,Porte de Vanves,,2.30472284886518,48.82741655532592,1,,0,IDFM:71006,Europe/Paris,,2,,
IDFM:22222,,Pernety,,2.3180154545655687,48.833833693000656,1,,0,IDFM:412687,Europe/Paris,,2,,
IDFM:22223,,Plaisance,,2.3139011181482863,48.831768583640276,1,,0,IDFM:71039,Europe/Paris,,2,,
IDFM:22224,,Miromesnil,,2.3146490748635293,48.873314219867474,1,,0,IDFM:71346,Europe/Paris,,2,,
IDFM:22225,,Liège,,2.327048200308571,48.879176302619705,1,,0,IDFM:71382,Europe/Paris,,2,,
IDFM:22226,,Varenne,,2.315076119079172,48.856390934075165,1,,0,IDFM:71232,Europe/Paris,,2,,
IDFM:22227,,La Fourche,,2.3259114299420416,48.886940136909324,1,,0,IDFM:71474,Europe/Paris,,2,,
IDFM:22228,,Guy Môquet,,2.327483258626126,48.8930014419616,1,,0,IDFM:71528,Europe/Paris,,2,,
IDFM:22229,,Duroc,,2.316060590670979,48.847843667927016,1,,0,IDFM:71159,Europe/Paris,,2,,
IDFM:22230,,Gaîté,,2.322528648447227,48.83877889748848,1,,0,IDFM:73675,Europe/Paris,,2,,
IDFM:22231,,Brochant,,2.3201902468999456,48.89062201554889,1,,0,IDFM:73661,Europe/Paris,,2,,
IDFM:22232,,Les Agnettes,,2.286359092438265,48.92306137001542,3,,0,IDFM:72240,Europe/Paris,,2,,
IDFM:22233,,Asnières - Gennevilliers - Les Courtilles,,2.2842197492931637,48.93076460500162,3,,0,IDFM:72286,Europe/Paris,,2,,
IDFM:22234,,Gabriel Péri,,2.294429873007016,48.91661618465266,3,,0,IDFM:72203,Europe/Paris,,1,,
IDFM:22235,,Malakoff - Plateau de Vanves,,2.2981988359336536,48.822296939865105,2,,0,IDFM:73766,Europe/Paris,,2,,
IDFM:22236,,Malakoff - Rue Étienne Dolet,,2.2970265700422705,48.81529282360795,2,,0,IDFM:70562,Europe/Paris,,2,,
IDFM:22237,,Châtillon - Montrouge,,2.301717705004608,48.81075140670139,3,,0,IDFM:461505,Europe/Paris,,2,,
IDFM:22238,,Mairie de Clichy,,2.3053509844799085,48.90397272890916,2,,0,IDFM:72118,Europe/Paris,,2,,
IDFM:22240,,Basilique de Saint-Denis,,2.359202621115829,48.93659371717278,3,,0,IDFM:72326,Europe/Paris,,2,,
IDFM:22241,,Saint-Denis - Porte de Paris,,2.3561729251015997,48.929922750445755,3,,0,IDFM:72285,Europe/Paris,,2,,
IDFM:22242,,Saint-Denis - Université,,2.3645493372261845,48.945875779628096,3,,0,IDFM:72358,Europe/Paris,,2,,
IDFM:22243,,Mairie de Saint-Ouen,,2.3336955324299224,48.91166998763851,2,,0,IDFM:72168,Europe/Paris,,2,,
IDFM:22244,,Garibaldi,,2.3315950289277687,48.90524620047095,2,,0,IDFM:72128,Europe/Paris,,2,,
IDFM:22364,,Châtelet,,2.3482429871100323,48.85693592038867,1,,0,IDFM:71264,Europe/Paris,,2,,
IDFM:22365,,Place d'Italie,,2.3554652304882717,48.831703001759486,1,,0,IDFM:71033,Europe/Paris,,2,,
IDFM:22366,,Place Monge,,2.3521548685787708,48.842666385642886,1,,0,IDFM:71133,Europe/Paris,,2,,
IDFM:22367,,Château Landon,,2.3620987489401943,48.878522826297164,1,,0,IDFM:474149,Europe/Paris,,2,,
IDFM:22368,,Stalingrad,,2.368996070723285,48.88431508830977,1,,0,IDFM:71961,Europe/Paris,,2,,
IDFM:22369,,Sully - Morland,,2.3617770095283794,48.851369931170915,1,,0,IDFM:71201,Europe/Paris,,2,,
IDFM:22370,,Tolbiac,,2.357318439213192,48.82613686175372,1,,0,IDFM:71001,Europe/Paris,,2,,
IDFM:22371,,Riquet,,2.373479730230312,48.887944928398184,1,,0,IDFM:71977,Europe/Paris,,2,,
IDFM:22372,,Porte d'Ivry,,2.3695112543194927,48.821489035562834,1,,0,IDFM:70636,Europe/Paris,,2,,
IDFM:22373,,Porte de Choisy,,2.3646245490007405,48.820132089232395,1,,0,IDFM:70604,Europe/Paris,,2,,
IDFM:22374,,Porte de la Villette,,2.385869033143345,48.89780269235572,1,,0,IDFM:72430,Europe/Paris,,2,,
IDFM:22375,,Pyramides,,2.334474012257278,48.86572771526026,1,,0,IDFM:73788,Europe/Paris,,2,,
IDFM:22376,,Palais Royal - Musée du Louvre,,2.336883197034159,48.86280022507881,1,,0,IDFM:71297,Europe/Paris,,2,,
IDFM:22377,,Poissonnière,,2.3486179472197333,48.877092239756735,1,,0,IDFM:71363,Europe/Paris,,2,,
IDFM:22378,,Pont Marie (Cité des Arts),,2.357225878180536,48.853530998742485,1,,0,IDFM:71217,Europe/Paris,,2,,
IDFM:22379,,Pont Neuf,,2.3417089232034765,48.858456031111984,1,,0,IDFM:71253,Europe/Paris,,2,,
IDFM:22380,,Porte d'Italie,,2.359462523882543,48.81903428608761,1,,0,IDFM:70596,Europe/Paris,,2,,
IDFM:22381,,Opéra,,2.332523799098475,48.87005169228101,1,,0,IDFM:71337,Europe/Paris,,2,,
IDFM:22382,,Le Peletier,,2.3401505597063736,48.874959406040965,1,,0,IDFM:478885,Europe/Paris,,2,,
IDFM:22383,,Les Gobelins,,2.352580500913751,48.83582452114678,1,,0,IDFM:71076,Europe/Paris,,2,,
IDFM:22384,,Louis Blanc,,2.3643562491890786,48.88124182075271,1,,0,IDFM:71407,Europe/Paris,,2,,
IDFM:22385,,Maison Blanche,,2.3585781242796227,48.82228529894177,1,,0,IDFM:70645,Europe/Paris,,2,,
IDFM:22386,,Jussieu,,2.354798309820857,48.84596333903808,1,,0,IDFM:71148,Europe/Paris,,2,,
IDFM:22387,,Gare de l'Est,,2.3581030566976637,48.876361054333444,1,,0,IDFM:71359,Europe/Paris,,2,,
IDFM:22388,,Chaussée d'Antin - La Fayette,,2.3337385944087012,48.87313420577469,1,,0,IDFM:73689,Europe/Paris,,2,,
IDFM:22389,,Corentin Cariou,,2.382291557164633,48.89467266005628,1,,0,IDFM:72031,Europe/Paris,,2,,
IDFM:22390,,Cadet,,2.344663879159662,48.87600944315023,1,,0,IDFM:71351,Europe/Paris,,2,,
IDFM:22391,,Censier - Daubenton,,2.351626572605499,48.84022624851393,1,,0,IDFM:71100,Europe/Paris,,2,,
IDFM:22392,,Crimée,,2.376977079603683,48.8908500011999,1,,0,IDFM:72013,Europe/Paris,,2,,
IDFM:22393,,Fort d'Aubervilliers,,2.404075377271855,48.91475665506255,2,,0,IDFM:73695,Europe/Paris,,2,,
IDFM:22394,,Aubervilliers - Pantin - Quatre Chemins,,2.3921143824978492,48.90379699038963,2,,0,IDFM:72460,Europe/Paris,,2,,
IDFM:22395,,La Courneuve - 8 Mai 1945,,2.4102214036405085,48.92024579662936,3,,0,IDFM:73696,Europe/Paris,,2,,
IDFM:22396,,Mairie d'Ivry,,2.383498053635828,48.811210093393306,3,,0,IDFM:70488,Europe/Paris,,2,,
IDFM:22397,,Pierre et Marie Curie,,2.377246886036494,48.815836500997094,2,,0,IDFM:70537,Europe/Paris,,2,,
IDFM:22398,,Le Kremlin-Bicêtre,,2.3621424901753403,48.81037855146343,2,,0,IDFM:70452,Europe/Paris,,2,,
IDFM:22399,,Villejuif Léo Lagrange,,2.3639317476477353,48.80435318028833,2,,0,IDFM:70375,Europe/Paris,,2,,
IDFM:22400,,Villejuif - Louis Aragon,,2.36783901176962,48.78753717099888,3,,0,IDFM:70143,Europe/Paris,,2,,
IDFM:22401,,Villejuif Paul Vaillant-Couturier,,2.3683580646595783,48.79638103187609,3,,0,IDFM:70248,Europe/Paris,,2,,
IDFM:22442,,Rue des Boulets,,2.3891047050322425,48.85221407333194,1,,0,IDFM:71694,Europe/Paris,,2,,
IDFM:24679,,Front Populaire,,2.3658067611641695,48.906574349911224,2,,0,IDFM:74041,Europe/Paris,,2,,
IDFM:24680,,Jaurès,,2.3704923133622087,48.88237142343693,1,,0,IDFM:71940,Europe/Paris,,2,,
IDFM:24681,,Louis Blanc,,2.3645611012811827,48.88121592831257,1,,0,IDFM:71407,Europe/Paris,,2,,
IDFM:24682,,Place des Fêtes,,2.3930553673117325,48.87691209561659,1,,0,IDFM:71885,Europe/Paris,,2,,
IDFM:24683,,Buttes Chaumont,,2.3812977997623377,48.87844372291195,1,,0,IDFM:71900,Europe/Paris,,2,,
IDFM:24685,,Bolivar,,2.374124871187542,48.88078966297506,1,,0,IDFM:71920,Europe/Paris,,2,,
IDFM:24686,,Botzaris,,2.388703278207692,48.87946203574071,1,,0,IDFM:71906,Europe/Paris,,2,,
IDFM:24687,,Danube,,2.393228471227492,48.88194921492064,1,,0,IDFM:71930,Europe/Paris,,2,,
IDFM:25084,,Buzenval,,2.401170769368413,48.85176243983227,1,,0,IDFM:479928,Europe/Paris,,2,,
IDFM:26602,,Mairie de Montrouge,,2.319523835754741,48.818471900073675,2,,0,IDFM:70586,Europe/Paris,,2,,
IDFM:411419,,La Borne Blanche,,2.5069908684194053,49.1261949449139,,,1,,,,0,,
IDFM:411422,,Orry-la-Ville - Coye,,2.4898945251735154,49.13859023453911,,,1,,,,0,,
IDFM:411429,,Chantilly - Gouvieux,,2.4596599270452217,49.187030650717,,,1,,,,0,,
IDFM:411441,,Creil,,2.469389091869545,49.264196569064374,,,1,,,,0,,
IDFM:411486,,Malesherbes,,2.401292615320056,48.293634587901295,,,1,,,,0,,
IDFM:412687,,Pernety,,2.319243937083795,48.83313018761141,,,1,,,,0,,
IDFM:412697,,Noisy-le-Grand - Mont d'Est,,2.5503511824131784,48.841183255173455,,,1,,,,0,,
IDFM:412992,,Boucicaut,,2.288081000562114,48.84109258135611,,,1,,,,0,,
IDFM:415852,,Hôtel de Ville,,2.351538406665096,48.85662106401504,,,1,,,,0,,
IDFM:422776,,Essonnes Robinson,,2.463380106996186,48.605808324908466,,,1,,,,0,,
IDFM:424396,,Ivry-sur-Seine,,2.3903713856124016,48.81383556302259,,,1,,,,0,,
IDFM:425779,,Les Sablons,,2.271555618195403,48.87993071209903,,,1,,,,0,,
IDFM:426280,,Rosny Bois Perrier,,2.481180788491328,48.88319902655102,,,1,,,,0,,
IDFM:427230,,Robinson,,2.2809142810460457,48.77984587005202,,,1,,,,0,,
IDFM:461505,,Châtillon - Montrouge,,2.3026794607873935,48.810622111384355,,,1,,,,0,,
IDFM:462914,,Marcel Sembat,,2.243583048618053,48.83359298218974,2,,0,IDFM:71054,Europe/Paris,,2,,
IDFM:462915,,Saint-Philippe-du-Roule,,2.310058254208506,48.87200178777615,1,,0,IDFM:71334,Europe/Paris,,2,,
IDFM:462934,,Ozoir-la-Ferrière,,2.6900885516691293,48.77022152274514,,,1,,,,0,,
IDFM:462942,,Nation,,2.395847397651762,48.84896567387026,1,,0,IDFM:71673,Europe/Paris,,2,,
IDFM:462943,,Nation,,2.3963668896613113,48.84764624575034,1,,0,IDFM:71673,Europe/Paris,,2,,
IDFM:462944,,Cluny - La Sorbonne,,2.3450218824744566,48.850793731720536,1,,0,IDFM:73619,Europe/Paris,,2,,
IDFM:462945,,Rambuteau,,2.3532739485947713,48.86119015695036,1,,0,IDFM:71273,Europe/Paris,,2,,
IDFM:462946,,République,,2.3643332975454276,48.86720306822776,1,,0,IDFM:71311,Europe/Paris,,2,,
IDFM:462947,,Pasteur,,2.3126518981045816,48.84282366881032,1,,0,IDFM:71125,Europe/Paris,,2,,
IDFM:462948,,Pasteur,,2.3129146804739396,48.842528387543226,1,,0,IDFM:71125,Europe/Paris,,2,,
IDFM:462949,,Convention,,2.2963913864809173,48.83713505380496,1,,0,IDFM:71075,Europe/Paris,,2,,
IDFM:462950,,Rue du Bac,,2.3256998984524113,48.85588467848543,1,,0,IDFM:71227,Europe/Paris,,2,,
IDFM:462951,,Porte de Saint-Ouen,,2.328939112292642,48.897506218529124,1,,0,IDFM:72078,Europe/Paris,,1,,
IDFM:462952,,Guy Môquet,,2.3275509834873995,48.89303779524127,1,,0,IDFM:71528,Europe/Paris,,2,,
IDFM:462953,,Gabriel Péri,,2.2943347306360344,48.916588645063754,3,,0,IDFM:72203,Europe/Paris,,2,,
IDFM:462954,,Montparnasse Bienvenue,,2.320986109145286,48.842142778205066,1,,0,IDFM:71139,Europe/Paris,,2,,
IDFM:462955,,Montparnasse Bienvenue,,2.3212187199903807,48.84213060781436,1,,0,IDFM:71139,Europe/Paris,,2,,
IDFM:462956,,Exelmans,,2.2596118894611203,48.84245319490149,1,,0,IDFM:71124,Europe/Paris,,2,,
IDFM:462957,,Miromesnil,,2.3150385105602784,48.87376611943273,1,,0,IDFM:71346,Europe/Paris,,2,,
IDFM:462958,,Javel - André Citroën,,2.277778859048762,48.84610776477182,1,,0,IDFM:71150,Europe/Paris,,2,,
IDFM:462959,,Vaneau,,2.3214968472830684,48.8489628479053,1,,0,IDFM:71170,Europe/Paris,,2,,
IDFM:462960,,République,,2.364887031992973,48.8679074939216,1,,0,IDFM:71311,Europe/Paris,,2,,
IDFM:462961,,République,,2.3641925544688656,48.867732931981166,1,,0,IDFM:71311,Europe/Paris,,2,,
IDFM:462962,,République,,2.363149406900382,48.86742161002706,1,,0,IDFM:71311,Europe/Paris,,2,,
IDFM:462963,,République,,2.3633023407804536,48.86751235781114,1,,0,IDFM:71311,Europe/Paris,,2,,
IDFM:462964,,Volontaires,,2.3079137063600563,48.84152824313428,1,,0,IDFM:71113,Europe/Paris,,2,,
IDFM:462965,,Notre-Dame-des-Champs,,2.3286958054987075,48.845077745637816,1,,0,IDFM:71138,Europe/Paris,,2,,
IDFM:462966,,Sèvres - Babylone,,2.326857920555104,48.85170020022802,1,,0,IDFM:71203,Europe/Paris,,2,,
IDFM:462967,,Sèvres - Babylone,,2.326103178026289,48.85104841403781,1,,0,IDFM:71203,Europe/Paris,,2,,
IDFM:462968,,Rennes,,2.32802068556793,48.84819024311401,1,,0,IDFM:73640,Europe/Paris,,2,,
IDFM:462969,,Saint-Lazare,,2.3276394296102447,48.875627245051724,1,,0,IDFM:71370,Europe/Paris,,2,,
IDFM:462970,,Saint-Lazare,,2.3246298445298517,48.87534949512342,1,,0,IDFM:71370,Europe/Paris,,2,,
IDFM:462971,,Saint-Lazare,,2.3244924701707954,48.87496650103443,1,,0,IDFM:71370,Europe/Paris,,2,,
IDFM:462972,,Saint-Lazare,,2.324242279449081,48.875796977111676,1,,0,IDFM:71370,Europe/Paris,,1,,
IDFM:462973,,Marcadet - Poissonniers,,2.3500246218070155,48.89154760285429,1,,0,IDFM:71511,Europe/Paris,,2,,
IDFM:462974,,Marcadet - Poissonniers,,2.3495451670385634,48.89127969913649,1,,0,IDFM:71511,Europe/Paris,,2,,
IDFM:462975,,La Fourche,,2.3258160922907107,48.88693060684432,1,,0,IDFM:71474,Europe/Paris,,2,,
IDFM:462976,,Carrefour Pleyel,,2.342621763486782,48.91897668662174,2,,0,IDFM:72217,Europe/Paris,,2,,
IDFM:462977,,Garibaldi,,2.3314859001183095,48.90524559144653,2,,0,IDFM:72128,Europe/Paris,,2,,
IDFM:462978,,Brochant,,2.320108893076617,48.89058558059631,1,,0,IDFM:73661,Europe/Paris,,2,,
IDFM:462979,,Château d'Eau,,2.356130979914374,48.87265419155217,1,,0,IDFM:71333,Europe/Paris,,2,,
IDFM:462980,,Montparnasse Bienvenue,,2.3238111265991757,48.84389455408137,1,,0,IDFM:71139,Europe/Paris,,2,,
IDFM:462981,,Jaurès,,2.370174422778962,48.88159632872844,1,,0,IDFM:71940,Europe/Paris,,2,,
IDFM:462982,,La Chapelle,,2.360417031808288,48.88444943250773,1,,0,IDFM:71434,Europe/Paris,,2,,
IDFM:462983,,Couronnes,,2.3802889829271936,48.86919334513237,1,,0,IDFM:71834,Europe/Paris,,2,,
IDFM:462984,,Colonel Fabien,,2.370467574793864,48.87764980852146,1,,0,IDFM:71893,Europe/Paris,,2,,
IDFM:462985,,Pont de Levallois - Bécon,,2.2804673613708166,48.89713486999165,2,,0,IDFM:72057,Europe/Paris,,2,,
IDFM:462986,,Sentier,,2.3475137108219895,48.86728343166051,1,,0,IDFM:73634,Europe/Paris,,2,,
IDFM:462987,,Villiers,,2.3157901685080926,48.881153980760416,1,,0,IDFM:71403,Europe/Paris,,2,,
IDFM:462988,,Villiers,,2.3157614492393397,48.88121227337839,1,,0,IDFM:71403,Europe/Paris,,2,,
IDFM:462989,,Quatre Septembre,,2.3364281335853714,48.86963272366856,1,,0,IDFM:71313,Europe/Paris,,2,,
IDFM:462990,,Pelleport,,2.40137638177115,48.86826643066837,1,,0,IDFM:71828,Europe/Paris,,2,,
IDFM:462991,,Gambetta,,2.3973588775666475,48.86497267606974,1,,0,IDFM:71808,Europe/Paris,,2,,
IDFM:462992,,Saint-Sulpice,,2.3308980036498377,48.85121922114243,1,,0,IDFM:71202,Europe/Paris,,2,,
IDFM:462993,,Saint-Germain-des-Prés,,2.3339874291342255,48.85367371343323,1,,0,IDFM:71216,Europe/Paris,,2,,
IDFM:462994,,Mabillon,,2.3349511176985804,48.85291462140914,1,,0,IDFM:73639,Europe/Paris,,2,,
IDFM:462995,,Odéon,,2.3397282332569564,48.8523475033228,1,,0,IDFM:73618,Europe/Paris,,2,,
IDFM:462996,,Montparnasse Bienvenue,,2.3243858698057784,48.84391578859517,1,,0,IDFM:71139,Europe/Paris,,2,,
IDFM:462997,,Gambetta,,2.3987264742864007,48.865177409391045,1,,0,IDFM:71808,Europe/Paris,,2,,
IDFM:462998,,Odéon,,2.340692291066523,48.85202455451491,1,,0,IDFM:73618,Europe/Paris,,2,,
IDFM:462999,,Laumière,,2.3793117790180993,48.88520088689033,1,,0,IDFM:71957,Europe/Paris,,2,,
IDFM:463000,,Bastille,,2.369652217650188,48.85348468769834,1,,0,IDFM:463564,Europe/Paris,,2,,
IDFM:463001,,Gare de l'Est,,2.358120525273069,48.876271214541624,1,,0,IDFM:71359,Europe/Paris,,2,,
IDFM:463002,,Bobigny-Pantin - Raymond Queneau,,2.426277595760804,48.89563789793626,3,,0,IDFM:72039,Europe/Paris,,2,,
IDFM:463003,,Place d'Italie,,2.3560502682264337,48.830991153013954,1,,0,IDFM:71033,Europe/Paris,,2,,
IDFM:463004,,Nationale,,2.3628041715935075,48.83323527967617,1,,0,IDFM:71043,Europe/Paris,,2,,
IDFM:463005,,Bir-Hakeim,,2.2894007376345997,48.85392536837598,1,,0,IDFM:473829,Europe/Paris,,2,,
IDFM:463006,,Château Landon,,2.362016833907376,48.87853138310796,1,,0,IDFM:474149,Europe/Paris,,2,,
IDFM:463007,,Porte de la Villette,,2.3857788171360426,48.897865181710756,1,,0,IDFM:72430,Europe/Paris,,2,,
IDFM:463008,,Stalingrad,,2.3688985490576733,48.88437303056126,1,,0,IDFM:71961,Europe/Paris,,2,,
IDFM:463009,,Stalingrad,,2.365804996053178,48.88432520773181,1,,0,IDFM:71961,Europe/Paris,,2,,
IDFM:463010,,Champs-Élysées - Clemenceau,,2.314341583496481,48.86767357501288,1,,0,IDFM:71305,Europe/Paris,,2,,
IDFM:463011,,Champs-Élysées - Clemenceau,,2.313854767904208,48.867374001020366,1,,0,IDFM:71305,Europe/Paris,,2,,
IDFM:463012,,Porte de Vincennes,,2.4079800295601697,48.84738050756597,1,,0,IDFM:71663,Europe/Paris,,2,,
IDFM:463013,,Charles de Gaulle - Étoile,,2.295932042102862,48.875175151927344,1,,0,IDFM:71347,Europe/Paris,,2,,
IDFM:463015,,Maisons-Alfort - Les Juilliottes,,2.4459564771573397,48.80321905319987,3,,0,IDFM:70358,Europe/Paris,,2,,
IDFM:463016,,Vavin,,2.3288628540691043,48.84205232329236,1,,0,IDFM:71117,Europe/Paris,,2,,
IDFM:463017,,Hoche,,2.403114154894396,48.891495749437304,2,,0,IDFM:72004,Europe/Paris,,2,,
IDFM:463018,,Bastille,,2.3687984466220384,48.85330031648217,1,,0,IDFM:463564,Europe/Paris,,2,,
IDFM:463019,,Bastille,,2.368692796099789,48.85196422011205,1,,0,IDFM:463564,Europe/Paris,,2,,
IDFM:463020,,Campo-Formio,,2.3587419566993457,48.83554293374935,1,,0,IDFM:71063,Europe/Paris,,2,,
IDFM:463021,,Gare de l'Est,,2.357982972943156,48.876081616617256,1,,0,IDFM:71359,Europe/Paris,,2,,
IDFM:463022,,Gare de l'Est,,2.3579812413546817,48.876288454314334,1,,0,IDFM:71359,Europe/Paris,,2,,
IDFM:463023,,Gare d'Austerlitz,,2.3654431802574227,48.842395852858516,1,,0,IDFM:71135,Europe/Paris,,2,,
IDFM:463024,,Gare d'Austerlitz,,2.364395394600644,48.84228236697996,1,,0,IDFM:71135,Europe/Paris,,2,,
IDFM:463025,,Place d'Italie,,2.355501591481485,48.830965713292656,1,,0,IDFM:71033,Europe/Paris,,2,,
IDFM:463026,,Place d'Italie,,2.355546850656008,48.831712435291614,1,,0,IDFM:71033,Europe/Paris,,2,,
IDFM:463027,,Ourcq,,2.386652016759884,48.88691595319499,1,,0,IDFM:71972,Europe/Paris,,2,,
IDFM:463028,,Nation,,2.3957883190257903,48.84789064769285,1,,0,IDFM:71673,Europe/Paris,,2,,
IDFM:463029,,Porte d'Ivry,,2.369294978223312,48.821352988336876,1,,0,IDFM:70636,Europe/Paris,,2,,
IDFM:463030,,Porte de Choisy,,2.3646785940494577,48.82005592914816,1,,0,IDFM:70604,Europe/Paris,,2,,
IDFM:463031,,Aubervilliers - Pantin - Quatre Chemins,,2.3922205712292195,48.90375706036556,2,,0,IDFM:72460,Europe/Paris,,2,,
IDFM:463032,,Stalingrad,,2.367348121277192,48.8841445128949,1,,0,IDFM:71961,Europe/Paris,,2,,
IDFM:463033,,Louis Blanc,,2.3648392823097475,48.88076773940066,1,,0,IDFM:71407,Europe/Paris,,2,,
IDFM:463034,,Louis Blanc,,2.364365143550256,48.88118341152446,1,,0,IDFM:71407,Europe/Paris,,2,,
IDFM:463035,,Billancourt,,2.237891101038026,48.83191997405451,2,,0,IDFM:71034,Europe/Paris,,2,,
IDFM:463036,,Richelieu - Drouot,,2.3386163553228103,48.87223943327036,1,,0,IDFM:71330,Europe/Paris,,2,,
IDFM:463037,,Richelieu - Drouot,,2.338664864312644,48.871704594013885,1,,0,IDFM:71330,Europe/Paris,,2,,
IDFM:463038,,Jasmin,,2.267933291647067,48.85243341872557,1,,0,IDFM:73657,Europe/Paris,,2,,
IDFM:463039,,Buzenval,,2.401170769368413,48.85176243983227,1,,0,IDFM:479928,Europe/Paris,,2,,
IDFM:463040,,Saint-Mandé,,2.4190147522420715,48.846427326770986,2,,0,IDFM:71647,Europe/Paris,,2,,
IDFM:463041,,Tuileries,,2.329048894665331,48.86464518947193,1,,0,IDFM:71284,Europe/Paris,,2,,
IDFM:463042,,Charles de Gaulle - Étoile,,2.2947520493673434,48.87371127132366,1,,0,IDFM:71347,Europe/Paris,,2,,
IDFM:463043,,Charles de Gaulle - Étoile,,2.295868617636535,48.874824035603844,1,,0,IDFM:71347,Europe/Paris,,2,,
IDFM:463044,,Pont de Neuilly,,2.26068954435901,48.88463060023443,2,,0,IDFM:71442,Europe/Paris,,2,,
IDFM:463045,,Olympiades,,2.3671278688696127,48.82708855017841,1,,0,IDFM:71557,Europe/Paris,,1,,
IDFM:463046,,Gare de Lyon,,2.3734393741436146,48.84369710501924,1,,0,IDFM:73626,Europe/Paris,,1,,
IDFM:463047,,École Vétérinaire de Maisons-Alfort,,2.4223082374948417,48.814839557950776,3,,0,IDFM:70522,Europe/Paris,,2,,
IDFM:463048,,Filles du Calvaire,,2.3665956945709348,48.8630421114174,1,,0,IDFM:71277,Europe/Paris,,2,,
IDFM:463049,,Grands Boulevards,,2.3432202183423976,48.871558801223806,1,,0,IDFM:71326,Europe/Paris,,2,,
IDFM:463050,,Porte Dorée,,2.4058739129875644,48.83501737409391,1,,0,IDFM:71591,Europe/Paris,,2,,
IDFM:463051,,Balard,,2.2784019927281287,48.83653322592186,1,,0,IDFM:71073,Europe/Paris,,2,,
IDFM:463052,,Alma - Marceau,,2.3011043523926706,48.86464714790582,1,,0,IDFM:71290,Europe/Paris,,2,,
IDFM:463053,,Robespierre,,2.4228907193765097,48.855727372069104,2,,0,IDFM:71725,Europe/Paris,,2,,
IDFM:463054,,Oberkampf,,2.3682236708807456,48.86487188759515,1,,0,IDFM:71803,Europe/Paris,,2,,
IDFM:463055,,Rue de la Pompe,,2.277916063289398,48.86403732937509,1,,0,IDFM:71292,Europe/Paris,,2,,
IDFM:463056,,Créteil - Préfecture,,2.4593441311150444,48.77993658375498,3,,0,IDFM:70021,Europe/Paris,,2,,
IDFM:463057,,Pointe du Lac,,2.464317312722042,48.76876136434425,3,,0,IDFM:69884,Europe/Paris,,2,,
IDFM:463058,,Grands Boulevards,,2.3428924760133967,48.871601969451355,1,,0,IDFM:71326,Europe/Paris,,2,,
IDFM:463059,,Oberkampf,,2.3686045625807752,48.86464456516527,1,,0,IDFM:71803,Europe/Paris,,2,,
IDFM:463060,,Châtelet,,2.3481614412596072,48.85691748918578,1,,0,IDFM:71264,Europe/Paris,,2,,
IDFM:463061,,Hôtel de Ville,,2.3514239919428728,48.85760073633446,1,,0,IDFM:415852,Europe/Paris,,2,,
IDFM:463062,,Notre-Dame-de-Lorette,,2.3375463018176883,48.87604221375631,1,,0,IDFM:71350,Europe/Paris,,2,,
IDFM:463063,,Madeleine,,2.3261763467156182,48.86962940979887,1,,0,IDFM:71324,Europe/Paris,,2,,
IDFM:463064,,Madeleine,,2.3265884682759177,48.870441137599414,1,,0,IDFM:71324,Europe/Paris,,1,,
IDFM:463065,,Jules Joffrin,,2.3446344906378402,48.89243103703366,1,,0,IDFM:71521,Europe/Paris,,2,,
IDFM:463066,,Liège,,2.3270087300770395,48.88012038230665,1,,0,IDFM:71382,Europe/Paris,,2,,
IDFM:463067,,Nation,,2.395925559927623,48.848453436979646,1,,0,IDFM:71673,Europe/Paris,,2,,
